t,x,y
140.53,91.10481262,73.03448486
140.54,91.28860474,81.04412842
140.55,89.5443573,76.8014679
140.56,91.10144806,67.47622681
140.57,91.3892746,66.50553131
140.58,88.49932861,76.78952026
140.59,87.71598053,82.21981049
140.6,89.50770569,71.76843262
140.61,91.20700073,69.05932617
140.62,91.49599457,67.45561981
140.63,88.96608734,59.5030365
140.64,90.86567688,59.30870438
140.65,90.76378632,68.14788055
140.66,89.9010849,82.56085205
140.67,87.05290985,85.24550629
140.68,87.89489746,73.65205383
140.69,93.69802856,68.27989197
140.7,90.38586426,73.64360046
140.71,88.85771179,73.00196838
140.72,87.10965729,72.66580963
140.73,86.95088196,70.20171356
140.74,90.55484009,65.84490967
140.75,93.16811371,59.95316315
140.76,86.74173737,52.59003067
140.77,86.74173737,52.59003067
140.78,92.04888153,80.37538147
140.79,89.53720093,85.60319519
140.8,87.164505,85.25193787
140.81,88.24081421,81.67733765
140.82,89.86935425,77.31797791
140.83,91.0923233,67.40055084
140.84,90.33169556,61.41956329
140.85,86.91899109,63.03358841
140.86,87.91616058,64.35175323
140.87,90.8139801,61.53512955
140.88,89.46135712,56.7217865
140.89,86.57784271,70.79773712
140.9,89.43012238,80.2538681
140.91,91.71242523,76.91742706
140.92,89.61579132,81.81296539
140.93,86.37330627,83.25305939
140.94,88.65758514,86.76238251
140.95,89.23016357,75.01186371
140.96,90.26502228,56.27284622
140.97,90.26502228,56.27284622
140.98,86.27703094,57.46985626
140.99,88.91589355,56.78835678
141,91.1080246,65.72932434
141.01,88.80807495,77.56898499
141.02,89.86451721,77.67970276
141.03,88.71764374,84.97616577
141.04,87.83693695,76.32275391
141.05,91.06481934,87.61192322
141.06,89.02321625,85.45332336
141.07,86.5783844,65.12347412
141.08,89.30647278,57.02227783
141.09,88.01863861,49.66422272
141.1,89.27583313,55.03967667
141.11,90.00994873,62.48218155
141.12,87.83800507,69.10559845
141.13,89.17390442,78.55551147
141.14,88.67195129,78.03180695
141.15,86.11716461,76.63214111
141.16,86.42464447,78.78946686
141.17,89.41970062,92.31227875
141.18,87.92188263,77.68835449
141.19,89.02354431,65.64232635
141.2,86.77329254,48.57825089
141.21,87.87776184,49.03517914
141.22,90.47310638,61.61234283
141.23,88.52093506,60.60725403
141.24,87.35669708,81.0473175
141.25,87.58214569,83.53809357
141.26,87.72788239,77.64343262
141.27,89.84061432,75.04639435
141.28,89.6933136,73.50797272
141.29,88.09796143,86.46218109
141.3,87.35234833,80.11901093
141.31,87.69815063,62.3955574
141.32,88.2713089,49.77659988
141.33,85.60009766,55.20869446
141.34,87.56598663,52.56433868
141.35,91.39576721,60.08547211
141.36,87.75974274,79.80114746
141.37,86.10992432,81.24293518
141.38,89.2124176,90.36929321
141.39,87.45533752,77.68279266
141.4,87.10839844,74.72041321
141.41,90.78236389,84.09340668
141.42,87.40987396,62.2804451
141.43,85.8021698,58.15302277
141.44,88.27882385,56.10949707
141.45,91.21281433,59.77460861
141.46,89.57678223,63.93493271
141.47,88.35230255,62.98557281
141.48,88.35995483,75.95394135
141.49,88.71237946,82.47379303
141.5,88.38278198,85.43249512
141.51,85.64826202,75.50855255
141.52,88.37745667,77.68845367
141.53,91.21837616,72.90448761
141.54,88.81584167,59.82310104
141.55,89.37996674,59.05799484
141.56,89.59927368,58.56577301
141.57,87.05770111,70.82714081
141.58,87.05770111,70.82714081
141.59,86.98374176,65.66403961
141.6,87.91231537,76.32475281
141.61,88.29236603,82.18479919
141.62,90.94154358,78.8274765
141.63,89.02689362,71.12031555
141.64,89.20856476,74.66174316
141.65,88.53561401,70.97431183
141.66,87.96788025,60.73116302
141.67,89.68221283,59.9009552
141.68,88.49297333,70.54323578
141.69,86.71434021,78.7833786
141.7,89.16162872,68.07608795
141.71,89.6437149,65.05211639
141.72,89.58197021,68.50715637
141.73,87.14739227,74.13015747
141.74,88.55671692,70.95341492
141.75,88.56182098,69.09513092
141.76,90.75298309,76.50769043
141.77,90.43077087,76.00979614
141.78,87.31982422,65.06665039
141.79,85.59986877,61.16595078
141.8,85.59986877,61.16595078
141.81,88.95557404,76.72064209
141.82,86.20272064,70.18444061
141.83,91.49354553,73.86947632
141.84,88.71813965,73.96583557
141.85,87.74791718,69.40818787
141.86,92.22018433,62.51430893
141.87,87.42788696,61.76725769
141.88,87.67501831,75.97873688
141.89,92.74105835,75.25572205
141.9,88.26795959,72.02289581
141.91,86.68242645,66.02993011
141.92,89.47410583,71.43126678
141.93,89.43824768,73.10855103
141.94,88.76456451,70.78460693
141.95,91.14092255,74.97110748
141.96,86.09650421,66.94994354
141.97,87.56458282,64.5125351
141.98,91.67248535,53.22336578
141.99,86.98608398,67.97710419
142,87.36543274,82.37586975
142.01,91.00064087,81.44585419
142.02,91.93241882,71.76166534
142.03,87.58115387,62.37388611
142.04,87.85360718,70.72985077
142.05,89.40869141,72.91318512
142.06,87.66641235,73.73953247
142.07,90.65639496,75.32296753
142.08,89.76259613,71.34708405
142.09,87.15307617,62.05112457
142.1,88.15318298,53.51139069
142.11,90.12403107,65.91731262
142.12,90.36929321,75.66526031
142.13,88.18430328,78.8941803
142.14,86.42734528,73.49855804
142.15,89.38568878,66.75434113
142.16,90.47081757,74.78106689
142.17,87.05030823,69.07833862
142.18,87.08882904,70.29881287
142.19,91.97899628,72.26947021
142.2,89.9042511,67.06447601
142.21,86.1705246,65.4885025
142.22,90.95668793,60.67533112
142.23,89.82006073,71.33257294
142.24,87.85977173,78.08156586
142.25,89.55323792,79.78057098
142.26,87.43186951,70.38827515
142.27,88.21890259,69.51317596
142.28,90.74612427,66.50366211
142.29,90.01329803,59.71110153
142.3,87.68901062,69.47854614
142.31,86.22494507,73.950737
142.32,88.88194275,74.15515137
142.33,89.40486908,69.60088348
142.34,89.37941742,63.81374741
142.35,88.88103485,72.98353577
142.36,88.25482941,69.60905457
142.37,88.638237,68.82434082
142.38,89.48029327,66.98900604
142.39,88.10710144,71.41938782
142.4,88.55073547,72.54782867
142.41,87.68078613,70.40076447
142.42,90.03401184,67.66697693
142.43,90.20438385,69.52881622
142.44,89.11811066,67.8423996
142.45,87.97724915,67.21086884
142.46,90.93071747,69.76384735
142.47,91.59435272,77.63528442
142.48,85.1727829,76.27694702
142.49,86.25977325,67.87753296
142.5,90.95846558,61.8822937
142.51,88.42840576,65.92114258
142.52,88.77389526,69.8158493
142.53,89.59967041,70.81356049
142.54,87.99485779,68.45156097
142.55,89.58295441,66.19970703
142.56,88.90550995,64.31485748
142.57,86.06278229,68.64733887
142.58,86.64319611,75.65155792
142.59,90.23035431,79.52315521
142.6,90.62058258,70.2182312
142.61,85.48075867,64.10115814
142.62,89.02671051,59.50354767
142.63,89.9388504,68.65530396
142.64,89.4278717,75.0643692
142.65,89.23990631,72.23468781
142.66,86.454422,70.84268951
142.67,88.26796722,63.18549347
142.68,89.4945755,63.39552307
142.69,89.78446198,68.28098297
142.7,88.31750488,74.13887787
142.71,89.24491882,78.94418335
142.72,89.93008423,67.84911346
142.73,87.20742798,61.8067131
142.74,85.22449493,61.95478058
142.75,88.67256165,71.46520996
142.76,90.18010712,71.70439148
142.77,89.36378479,69.84196472
142.78,87.58341217,68.30249023
142.79,87.77355957,69.7150116
142.8,86.10607147,70.80773163
142.81,85.95617676,65.06957245
142.82,90.79095459,69.09575653
142.83,91.3475647,68.66576385
142.84,86.32191467,68.27041626
142.85,88.10504913,70.43640137
142.86,88.87224579,65.51012421
142.87,88.58087158,72.42985535
142.88,87.69393158,75.40094757
142.89,85.75084686,63.75624084
142.9,88.81286621,68.75975037
142.91,89.11749268,68.15452576
142.92,87.69497681,67.10100555
142.93,89.20173645,68.71517181
142.94,87.53782654,65.28792572
142.95,87.63931274,69.43692017
142.96,86.92240906,70.18588257
142.97,87.5326004,65.9265213
142.98,86.59275055,64.05956268
142.99,89.71925354,71.45375824
143,89.33207703,72.49281311
143.01,85.19919586,77.11128235
143.02,85.19919586,77.11128235
143.03,89.92758942,63.81830597
143.04,90.58418274,64.99297333
143.05,88.7483139,61.52215576
143.06,85.835495,67.92814636
143.07,88.38045502,72.44451141
143.08,88.29404449,68.61412048
143.09,85.86444092,67.21537781
143.1,88.11322784,60.68448257
143.11,89.9230957,70.89006042
143.12,90.48683929,73.51439667
143.13,89.10643768,71.47013855
143.14,86.80184937,72.91003418
143.15,85.25499725,69.59454346
143.16,88.80704498,72.08886719
143.17,88.66529083,68.18881989
143.18,88.53881073,64.97990417
143.19,89.81548309,64.89735413
143.2,89.81548309,64.89735413
143.21,89.58781433,61.09317398
143.22,86.8487854,68.3088913
143.23,88.04776001,84.05653381
143.24,88.58151245,83.71050262
143.25,88.66926575,71.8697052
143.26,90.75062561,61.52321243
143.27,90.73780823,63.53112411
143.28,86.01234436,70.47455597
143.29,86.77406311,68.977211
143.3,91.37026978,73.33145905
143.31,88.13439941,61.77236176
143.32,87.15825653,58.73033142
143.33,89.73280334,62.65565109
143.34,91.43552399,63.4390564
143.35,89.99897003,81.23640442
143.36,87.45085144,72.86687469
143.37,87.03204346,69.4512558
143.38,90.21427917,70.82578278
143.39,87.93471527,70.08562469
143.4,88.59695435,73.04234314
143.41,90.75351715,69.32254028
143.42,89.24422455,66.19303894
143.43,88.48989105,59.00702667
143.44,90.91271973,61.18273544
143.45,88.69729614,61.1138916
143.46,88.95917511,73.41805267
143.47,91.22457123,74.5932312
143.48,87.14376831,70.54580688
143.49,89.19792938,75.49427032
143.5,87.96006012,69.65294647
143.51,89.00804138,73.8530426
143.52,90.4546814,62.1847229
143.53,89.58261108,60.00324631
143.54,88.78655243,64.2970047
143.55,87.74117279,67.3735733
143.56,90.23162842,69.20937347
143.57,90.15699005,67.22584534
143.58,89.17733765,76.23280334
143.59,87.39300537,65.72714233
143.6,88.85723877,66.69149017
143.61,89.81415558,67.20269012
143.62,91.38685608,70.34654999
143.63,90.0430603,78.65957642
143.64,87.42825317,66.86846924
143.65,88.99888611,69.29227448
143.66,88.70149994,63.71134186
143.67,87.81679535,62.76906967
143.68,92.11974335,63.11265945
143.69,90.16159058,63.06674957
143.7,90.25374603,74.20729065
143.71,89.57548523,74.42624664
143.72,85.49339294,77.35151672
143.73,88.38484955,71.41396332
143.74,91.57453156,68.89511871
143.75,90.76868439,63.05012894
143.76,87.83096313,56.90652466
143.77,90.62342072,66.21966553
143.78,90.77368164,61.6948204
143.79,90.23626709,74.32627106
143.8,88.5606308,71.53469086
143.81,86.51826477,73.19045258
143.82,91.36665344,78.80130005
143.83,91.35118103,64.81839752
143.84,92.22595215,64.41444397
143.85,89.37470245,64.57460785
143.86,87.37315369,68.81609344
143.87,91.42471313,72.9515152
143.88,89.51457977,70.94408417
143.89,88.58614349,64.93745422
143.9,91.10952759,58.64331055
143.91,92.49004364,61.5042572
143.92,89.9111557,63.95985413
143.93,90.44517517,78.45581055
143.94,89.57870483,81.85144043
143.95,88.30508423,74.47893524
143.96,91.05633545,69.16216278
143.97,91.22910309,57.14885712
143.98,90.29555511,65.84509277
143.99,90.33850861,68.80166626
144,90.09133911,63.61027527
144.01,91.13343811,66.23466492
144.02,90.40668488,62.05583572
144.03,91.26457977,71.12349701
144.04,91.50588989,74.48661041
144.05,90.77732849,74.23591614
144.06,90.54389954,73.41893005
144.07,92.10128021,70.65352631
144.08,89.12135315,66.65677643
144.09,89.41017914,67.69421387
144.1,95.25780487,67.61742401
144.11,90.56501007,64.74693298
144.12,88.77229309,65.92229462
144.13,91.2437439,60.7960968
144.14,90.25804138,60.70404434
144.15,91.32820129,71.25748444
144.16,91.76254272,72.76504517
144.17,90.04421234,76.21999359
144.18,92.01348114,72.77836609
144.19,91.28192139,67.15565491
144.2,91.01230621,68.96968842
144.21,88.59823608,69.23434448
144.22,91.41563416,67.7360611
144.23,93.82594299,70.09393311
144.24,93.82594299,70.09393311
144.25,89.05249023,65.10861969
144.26,89.27996826,64.56301117
144.27,92.24406433,62.78118134
144.28,92.1105423,63.14731979
144.29,92.93319702,70.32335663
144.3,87.36871338,71.8106308
144.31,89.04665375,74.65467834
144.32,93.74680328,74.44192505
144.33,89.46601105,71.41370392
144.34,89.26913452,68.93383026
144.35,91.0774231,69.45793152
144.36,90.69293976,64.68478394
144.37,90.71819305,61.80639648
144.38,91.05477142,61.21813583
144.39,88.46157074,65.21961212
144.4,89.56341553,67.02849579
144.41,93.09010315,73.96835327
144.42,93.09010315,73.96835327
144.43,87.8805542,75.22951508
144.44,90.85191345,69.32346344
144.45,91.58879089,69.86708832
144.46,89.0359726,71.70648193
144.47,90.00823212,71.37918854
144.48,90.91178131,69.67932129
144.49,92.57702637,58.64731598
144.5,90.05982971,59.61950302
144.51,90.23867798,63.42001343
144.52,89.24111176,68.99708557
144.53,90.46340179,72.79509735
144.54,92.67897797,73.00431061
144.55,90.36644745,72.66898346
144.56,87.8959198,70.94406128
144.57,91.86381531,71.67128754
144.58,91.41706848,71.44824219
144.59,89.72063446,69.04380035
144.6,89.38266754,62.03563309
144.61,87.31659698,61.1944046
144.62,92.33039856,60.42981339
144.63,91.61688995,70.17925262
144.64,89.68216705,73.2885437
144.65,91.04452515,72.28790283
144.66,90.84723663,71.44700623
144.67,90.4883728,69.46199036
144.68,90.40374756,68.69149017
144.69,89.39688873,71.23007965
144.7,90.26891327,72.73532104
144.71,92.0149765,68.69254303
144.72,90.60608673,62.45061874
144.73,88.08860779,61.70251846
144.74,90.83753967,67.40644836
144.75,92.82325745,71.11686707
144.76,90.18520355,68.5665741
144.77,91.3327713,66.14339447
144.78,88.50498199,68.36276245
144.79,88.47280121,73.11672974
144.8,92.36785126,74.85871887
144.81,90.33613586,77.37680054
144.82,88.74469757,75.29853821
144.83,90.87399292,61.84946823
144.84,90.87399292,61.84946823
144.85,89.59104919,59.17259979
144.86,89.76332855,71.84780121
144.87,88.44793701,81.96646881
144.88,91.11342621,71.43842316
144.89,91.64693451,67.20624542
144.9,89.82318115,71.76292419
144.91,89.43083954,68.08126831
144.92,91.99693298,67.41409302
144.93,90.59738922,69.76428986
144.94,89.56523895,71.37979126
144.95,90.06123352,67.40394592
144.96,89.46282196,64.57698822
144.97,89.4646759,67.01159668
144.98,92.44113159,74.44678497
144.99,91.7334137,73.37969208
145,87.139328,63.33450317
145.01,91.92950439,68.88609314
145.02,92.5592804,74.38262939
145.03,92.5592804,74.38262939
145.04,92.5592804,74.38262939
145.05,92.39185333,65.19818115
145.06,88.82330322,62.93310547
145.07,91.55804443,62.09780121
145.08,91.93499756,67.1237793
145.09,88.88967896,75.24108887
145.1,90.277771,82.74819183
145.11,92.34143066,70.42500305
145.12,90.19435883,65.53145599
145.13,87.82714844,65.10451508
145.14,92.47816467,71.49357605
145.15,91.6536026,69.52761078
145.16,91.30567169,61.16426468
145.17,90.04829407,67.56064606
145.18,89.90083313,69.72324371
145.19,92.34501648,71.2408371
145.2,88.67701721,69.90193939
145.21,87.73130798,76.05880737
145.22,94.34244537,74.88948059
145.23,91.83921051,66.33966064
145.24,91.83921051,66.33966064
145.25,92.61144257,63.70999527
145.26,92.07067108,76.38939667
145.27,88.70819855,70.76026154
145.28,92.31073761,60.63613129
145.29,91.72108459,67.82487488
145.3,87.23376465,64.11443329
145.31,92.23967743,70.97663116
145.32,92.26699829,70.55178833
145.33,88.14002991,77.30486298
145.34,93.57717896,77.04161835
145.35,90.2292099,68.45267487
145.36,89.07609558,61.01827621
145.37,91.4799118,59.65584564
145.38,90.46492767,68.57119751
145.39,88.91022491,62.57182312
145.4,93.31774902,71.91325378
145.41,90.62992859,74.78740692
145.42,88.98724365,73.66087341
145.43,93.34551239,72.17657471
145.44,89.12402344,61.29262543
145.45,88.89614105,71.75939941
145.46,93.23152924,69.18738556
145.47,90.78707123,70.44259644
145.48,89.93964386,66.25934601
145.49,91.80728149,63.84828186
145.5,91.52976227,65.82884216
145.51,90.18180847,64.39477539
145.52,90.57593536,68.34593201
145.53,90.55506897,72.09594727
145.54,89.65681458,74.91983032
145.55,92.77204132,66.69403076
145.56,89.47932434,68.61924744
145.57,88.43943024,72.0533905
145.58,91.11828613,67.48052979
145.59,93.1953125,67.42736816
145.6,90.47478485,59.60585785
145.61,90.2976532,68.64592743
145.62,91.48601532,69.19346619
145.63,89.34609985,61.75033569
145.64,89.34609985,61.75033569
145.65,92.55554199,70.6692276
145.66,90.35869598,73.49237061
145.67,90.38150024,73.18064117
145.68,93.68531036,69.96976471
145.69,90.97821808,70.52643585
145.7,87.5134964,63.96087646
145.71,90.23396301,60.38706207
145.72,90.78178406,63.11108398
145.73,91.18703461,70.5881424
145.74,89.34520721,67.14946747
145.75,90.16949463,61.22949219
145.76,92.06262207,63.71234894
145.77,89.23984528,69.87592316
145.78,89.09142303,79.62896729
145.79,90.65247345,76.16904449
145.8,91.40656281,73.37783813
145.81,88.61269379,69.74726105
145.82,91.01960754,58.08857727
145.83,91.71823883,57.30802536
145.84,87.37679291,63.7974205
145.85,91.88205719,70.87329865
145.86,93.67547607,66.95306396
145.87,88.34262848,61.98373413
145.88,88.73110962,64.27336121
145.89,92.03327942,73.53294373
145.9,89.05172729,78.57619476
145.91,90.70487213,75.36994171
145.92,91.84883881,73.81931305
145.93,90.24419403,66.02292633
145.94,90.43143463,58.51227188
145.95,92.04412842,53.09066772
145.96,90.28618622,61.48155594
145.97,88.76435852,71.20288849
145.98,90.23384094,69.03315735
145.99,89.82719421,67.94886017
146,90.26234436,67.18959045
146.01,90.37178802,79.02077484
146.02,90.08703613,70.77864075
146.03,92.37334442,64.28009033
146.04,91.16818237,71.73227692
146.05,88.25246429,68.94962311
146.06,89.94078827,67.59197235
146.07,91.85732269,59.01763535
146.08,90.40055084,60.47328949
146.09,91.70795441,66.30114746
146.1,90.53111267,64.06454468
146.11,88.05902863,67.50313568
146.12,88.81326294,70.82360077
146.13,92.58563232,77.5898056
146.14,92.27587891,71.71618652
146.15,87.26296997,65.61203003
146.16,90.36477661,69.86518097
146.17,90.77732086,67.62230682
146.18,89.58644867,64.00670624
146.19,89.70646667,56.41685104
146.2,90.2646637,64.45256805
146.21,89.96659851,73.54644012
146.22,90.86572266,65.34686279
146.23,91.18499756,65.75283813
146.24,90.77424622,66.84690857
146.25,89.46659088,73.25895691
146.26,91.71228027,68.2935791
146.27,87.99037933,68.47268677
146.28,91.24549866,72.69034576
146.29,92.81508636,69.16684723
146.3,88.99764252,64.06503296
146.31,90.06980133,58.06316757
146.32,91.78831482,72.86133575
146.33,88.36740875,72.35782623
146.34,89.19847107,63.51599884
146.35,92.81843567,57.98218536
146.36,88.18002319,61.25720978
146.37,91.18469238,73.20426941
146.38,91.40315247,69.69161224
146.39,88.96279907,72.20468903
146.4,90.65003967,67.14771271
146.41,90.75811005,69.52021027
146.42,89.88208008,65.98976135
146.43,90.62359619,69.63515472
146.44,90.06748199,76.11248779
146.45,89.73233032,73.20857239
146.46,91.92658234,55.75788879
146.47,90.6700058,51.37546921
146.48,89.28417206,67.6049881
146.49,89.41498566,70.11713409
146.5,92.39638519,70.65593719
146.51,89.37728882,69.26624298
146.52,88.71591187,68.4512558
146.53,93.12828827,73.94020081
146.54,86.61852264,68.48007202
146.55,89.51211548,68.5931778
146.56,94.14724731,76.71289063
146.57,89.85875702,62.91309357
146.58,88.64295959,55.32498169
146.59,91.56049347,61.96060944
146.6,90.10046387,67.90948486
146.61,89.32566071,73.39520264
146.62,92.4694519,65.98562622
146.63,89.71370697,65.12871552
146.64,89.72505188,73.92884827
146.65,93.19478607,72.91216278
146.66,91.28844452,69.94301605
146.67,90.92189026,72.91042328
146.68,89.93712616,70.93726349
146.69,87.98236847,62.18007278
146.7,89.58278656,57.08095551
146.71,93.32905579,59.12919235
146.72,89.8132782,73.25579071
146.73,90.39390564,67.31258392
146.74,92.15124512,61.77735901
146.75,90.296875,70.49571228
146.76,88.84941864,75.10842896
146.77,91.44690704,71.45796204
146.78,91.98342896,68.74034119
146.79,89.02774811,66.49153137
146.8,91.30325317,72.14125824
146.81,92.01663208,72.15245056
146.82,87.53624725,59.87620544
146.83,93.92555237,64.52978516
146.84,94.22238922,66.83679199
146.85,88.17088318,61.57138062
146.86,88.17088318,61.57138062
146.87,92.17958832,71.78940582
146.88,91.38516235,76.97623444
146.89,89.54932404,75.1561203
146.9,91.35471344,66.32116699
146.91,89.89766693,66.2955246
146.92,91.90811157,72.18650055
146.93,91.11055756,61.12757111
146.94,90.87425232,59.10967636
146.95,91.45967865,67.82189941
146.96,90.35710144,73.56407928
146.97,91.31208038,72.04790497
146.98,89.71701813,64.19844055
146.99,90.84431458,68.94743347
147,94.67113495,64.34138489
147.01,90.95909882,65.57183838
147.02,88.96442413,65.43830109
147.03,90.94883728,76.82896423
147.04,92.68513489,74.43399811
147.05,91.19316101,65.86153412
147.06,90.36174774,62.80331039
147.07,91.13269806,65.95571899
147.08,92.38638306,72.68901825
147.09,91.97486115,64.45991516
147.1,89.4883194,64.99445343
147.11,91.38356781,71.95359039
147.12,88.10092163,68.20713806
147.13,90.85149384,64.08194733
147.14,95.71986389,66.88435364
147.15,89.87828064,68.51580811
147.16,88.97605896,73.23894501
147.17,91.07247925,64.09690857
147.18,92.02890778,62.97882462
147.19,88.32042694,76.41642761
147.2,89.81558228,73.18669891
147.21,90.49298859,65.17686462
147.22,91.69113922,66.07736969
147.23,91.42649841,64.96159363
147.24,89.93708038,65.72616577
147.25,91.9045105,68.16555023
147.26,90.45341492,62.83764267
147.27,90.81332397,75.56780243
147.28,89.28386688,72.93984985
147.29,89.41268158,64.68545532
147.3,92.35844421,69.58481598
147.31,92.99253845,69.78686523
147.32,89.85305786,69.75279236
147.33,87.30017853,63.67347336
147.34,89.96387482,60.7411499
147.35,91.51873779,66.55482483
147.36,91.57473755,68.46401215
147.37,90.17601013,64.60768127
147.38,89.48713684,71.99514008
147.39,90.89981842,74.8163147
147.4,89.8640976,68.50404358
147.41,88.32857513,68.45838165
147.42,93.00750732,65.13113403
147.43,91.78147888,72.59207916
147.44,89.34480286,68.79650116
147.45,90.47738647,59.11323166
147.46,89.24987793,66.80007935
147.47,89.24987793,66.80007935
147.48,91.61953735,65.44725037
147.49,91.39897156,65.20541382
147.5,89.68291473,67.70027161
147.51,91.3555069,72.93281555
147.52,89.18351746,72.04620361
147.53,89.41355896,73.12595367
147.54,89.89025116,72.4285965
147.55,90.39350128,74.97933197
147.56,91.03491974,58.92398453
147.57,91.13237762,51.61215591
147.58,92.36604309,58.83059311
147.59,89.30665588,68.17673492
147.6,88.02258301,76.25740814
147.61,91.07481384,73.39122009
147.62,90.4328537,73.88292694
147.63,89.28933716,70.93608856
147.64,91.18819427,65.39237976
147.65,91.61333466,66.13559723
147.66,88.8960495,67.50827789
147.67,88.8960495,67.50827789
147.68,89.01320648,65.45734406
147.69,86.831604,56.61408615
147.7,92.25868225,64.01782227
147.71,90.49667358,68.32258606
147.72,90.07639313,73.21937561
147.73,90.1975174,68.38446045
147.74,87.08733368,70.43115997
147.75,91.88739777,69.47953033
147.76,90.15717316,70.79393768
147.77,87.08860016,70.52843475
147.78,90.52748108,66.96702576
147.79,92.85377502,71.54924011
147.8,88.45227814,57.18357468
147.81,87.64202118,61.19040298
147.82,90.98284149,66.63620758
147.83,89.13793182,72.61344147
147.84,90.53093719,76.51670074
147.85,88.57476807,67.22114563
147.86,88.54073334,72.65822601
147.87,92.36833954,64.03924561
147.88,90.04101563,66.25511932
147.89,89.878685,67.07276154
147.9,89.9756546,71.11740875
147.91,90.29642487,73.92501068
147.92,88.72561646,64.88736725
147.93,89.30786133,64.85975647
147.94,88.61108398,60.08098602
147.95,89.70362854,67.94289398
147.96,91.402565,65.09518433
147.97,89.81440735,67.75598145
147.98,89.23654938,77.99523163
147.99,88.03231049,71.00489044
148,89.39175415,71.70645905
148.01,90.16177368,65.21379852
148.02,89.71889496,65.70748138
148.03,89.7864151,69.67732239
148.04,90.0017395,62.39934158
148.05,90.91291809,62.7111969
148.06,89.77138519,68.06096649
148.07,87.75883484,73.06005096
148.08,90.21864319,69.52461243
148.09,89.93778229,66.82524109
148.1,90.05153656,69.63421631
148.11,88.72967529,68.90235138
148.12,89.85771179,67.30442047
148.13,89.29154968,61.73225021
148.14,87.6494751,73.00400543
148.15,90.72100067,67.20866394
148.16,90.92080688,64.8113327
148.17,88.60227203,67.12533569
148.18,89.08704376,63.17323303
148.19,91.91091156,72.90684509
148.2,86.53720093,63.79170227
148.21,88.03325653,65.19913483
148.22,92.62623596,74.06855774
148.23,88.3273468,73.50546265
148.24,88.35747528,71.25163269
148.25,90.97284698,66.68479156
148.26,89.88406372,62.94616318
148.27,88.59340668,59.25822449
148.28,90.39543152,63.40114212
148.29,89.40745544,64.63262939
148.3,88.10988617,79.91498566
148.31,89.99118042,74.4978714
148.32,88.63475037,60.11059189
148.33,89.38541412,61.82837296
148.34,90.40209198,66.90903473
148.35,88.57787323,74.05236816
148.36,89.92305756,73.15279388
148.37,88.36318207,65.42264557
148.38,88.02787018,66.11985016
148.39,89.07197571,60.91381836
148.4,89.21633148,58.71309662
148.41,89.8262558,70.41495514
148.42,92.16004944,76.75377655
148.43,90.69940186,73.25086212
148.44,87.1996994,68.08803558
148.45,87.6819458,64.79291534
148.46,89.24764252,69.07472229
148.47,89.69085693,70.83760071
148.48,90.91065216,59.56674194
148.49,91.12418365,61.22219086
148.5,89.68850708,68.83016968
148.51,88.37133789,67.81653595
148.52,90.36986542,68.43135071
148.53,88.39012909,72.14194489
148.54,89.25971222,75.88150024
148.55,90.42868805,70.75687408
148.56,89.96107483,64.65057373
148.57,88.80060577,64.18263245
148.58,91.47190094,69.49333954
148.59,89.57777405,64.74686432
148.6,89.0814209,58.40260315
148.61,90.37171936,69.52993011
148.62,90.00463867,72.49897003
148.63,91.18751526,73.52495575
148.64,90.1750946,66.33209991
148.65,89.80453491,69.23554993
148.66,91.94730377,75.31919861
148.67,89.62441254,71.11978912
148.68,89.10856628,66.35508728
148.69,89.10856628,66.35508728
148.7,89.67879486,66.54299164
148.71,88.42476654,61.41912842
148.72,90.8653717,60.20135117
148.73,90.6563797,62.2852478
148.74,90.31493378,77.59422302
148.75,90.17182159,71.46872711
148.76,90.44381714,69.91919708
148.77,90.74299622,75.77494812
148.78,88.63877106,72.63053131
148.79,91.22102356,66.25831604
148.8,90.15150452,64.0460434
148.81,89.31922913,68.55300903
148.82,92.80865479,67.33485413
148.83,91.48126221,68.10874176
148.84,87.71617889,58.58075714
148.85,91.19628143,68.03805542
148.86,93.84779358,72.80160522
148.87,89.33008575,70.32157898
148.88,90.03488922,79.5369873
148.89,90.83496094,71.8191452
148.9,89.77375793,68.37410736
148.91,93.19261932,59.56106567
148.92,90.00225067,58.93489075
148.93,89.77864075,70.36187744
148.94,90.33625031,76.8704071
148.95,91.32089233,72.59243774
148.96,90.50772095,65.29160309
148.97,89.22720337,66.14424133
148.98,88.07150269,58.35557556
148.99,90.33255768,64.12526703
149,93.20834351,72.30652618
149.01,88.45101929,79.14772797
149.02,89.9487381,75.5016861
149.03,91.93623352,59.42856216
149.04,90.4832077,62.88389206
149.05,89.68821716,64.51802826
149.06,90.80876923,71.62030029
149.07,91.1131134,74.35237885
149.08,89.73943329,70.44542694
149.09,89.92526245,71.24342346
149.1,88.26107025,60.23490524
149.11,88.90124512,61.19789124
149.12,91.53556824,62.92664337
149.13,93.60157776,69.5925293
149.14,89.24401855,71.93403625
149.15,88.5763092,66.77376556
149.16,91.69606781,68.50312042
149.17,89.41902161,70.82662964
149.18,89.47605896,69.75328064
149.19,90.72542572,75.30545044
149.2,89.87368011,69.9153595
149.21,90.27594757,69.28269958
149.22,91.12267303,56.98701477
149.23,90.69416046,50.30714035
149.24,91.53292847,63.36493301
149.25,90.41591644,75.50617218
149.26,89.29356384,81.6033783
149.27,90.02507019,76.52223969
149.28,92.05332947,72.74929047
